home_team,away_team,game_id,season,date,pts_H,pts_A,winner,playoff,fg_pct_A,fg3_pct_A,ft_pct_A,reb_A,tot_ast_A,tot_tov_A,tot_stl_A,tot_blk_A,ts_pct_A,w_pct_A,w_pct_last_5_games_A,fg_pct_H,fg3_pct_H,ft_pct_H,reb_H,tot_ast_H,tot_tov_H,tot_stl_H,tot_blk_H,ts_pct_H,w_pct_H,w_pct_last_5_games_H,off_rating_A,def_rating_A,off_rating_H,def_rating_H,lineup_efficiency_A,lineup_efficiency_H,referee_name,referee_id
ATL,HOU,0022200005,2022-23,2022-10-19,117,107,home,False,0.4285714285714285,0.2571428571428571,0.9333333333333332,54,25,15,4,3,0.511472275334608,0.0,0.0,0.5,0.28,0.8333333333333334,38,30,9,12,5,0.5817422434367542,1.0,0.0,100.9433962264151,110.37735849056604,110.37735849056604,100.9433962264151,12.4,19.8,Ed Malloy,2530
ATL,ORL,0022200020,2022-23,2022-10-21,108,98,home,False,0.4883720930232558,0.3666666666666666,0.7368421052631579,48,21,18,5,5,0.5775752437473506,0.0,0.0,0.5,0.28,0.8333333333333334,38,30,9,12,5,0.5817422434367542,1.0,0.0,101.9704433497537,108.86699507389162,108.17307692307692,99.03381642512076,12.2,19.2,Zach Zarba,2534
ATL,CHA,0022200038,2022-23,2022-10-23,109,126,away,False,0.4816753926701571,0.4126984126984127,0.8378378378378378,88,56,28,16,14,0.5813392512543419,0.5,0.5,0.4748603351955307,0.3571428571428571,0.875,84,56,26,22,7,0.5722278738555443,1.0,0.5,118.0064308681672,108.06451612903226,108.0906148867314,107.46753246753246,14.6,18.0,Pat Fraher,2003
DET,ATL,0022200057,2022-23,2022-10-26,113,118,away,False,0.4525547445255474,0.3076923076923077,0.8529411764705882,129,79,38,30,16,0.5494867070281653,0.667,0.6666666666666666,0.4141689373297003,0.3402777777777778,0.7207207207207207,184,95,53,28,10,0.5206329357445171,0.25,0.25,110.51344743276285,109.35960591133004,108.11881188118812,118.54043392504931,18.15,12.24,Ben Taylor,202049
DET,ATL,0022200070,2022-23,2022-10-28,112,136,away,False,0.4630136986301369,0.3185840707964602,0.8387096774193549,175,101,50,36,28,0.5567599527000394,0.75,0.5,0.4235807860262008,0.3579545454545454,0.7142857142857143,224,118,66,32,16,0.5285371331216604,0.2,0.2,115.97633136094674,110.09900990099013,108.94039735099336,121.81818181818184,9.48,13.913333333333332,Curtis Blair,200832
MIL,ATL,0022200085,2022-23,2022-10-29,123,115,home,False,0.4848484848484848,0.3380281690140845,0.8288288288288288,220,132,56,41,36,0.5755226685459244,0.8,0.6,0.4453551912568306,0.3376623376623376,0.7252747252747253,209,97,52,26,36,0.5467441631366368,1.0,0.75,115.625,112.04620462046203,112.72365805168988,102.58964143426294,17.833333333333336,14.919999999999998,Scott Foster,1162
TOR,ATL,0022200099,2022-23,2022-10-31,139,109,home,False,0.4838129496402877,0.3567251461988304,0.8253968253968254,262,151,68,46,38,0.5748724322909852,0.667,0.8,0.442495126705653,0.375609756097561,0.7205882352941176,255,142,70,57,29,0.5490189232595489,0.5,0.6,114.2053445850914,115.3737658674189,113.6094674556213,110.51851851851852,16.742857142857144,14.423809523809524,Pat Fraher,2003
NYK,ATL,0022200110,2022-23,2022-11-02,99,112,away,False,0.48125,0.36,0.8211920529801324,299,179,86,47,42,0.5747126436781609,0.571,0.6,0.4680483592400691,0.3382352941176471,0.7111111111111111,299,152,79,38,32,0.5537280701754386,0.5,0.6,113.79310344827589,113.20987654320987,111.32596685082872,111.32596685082872,16.775,12.54285714285714,Courtney Kirkland,2004
ATL,NOP,0022200134,2022-23,2022-11-05,124,121,home,False,0.4870041039671682,0.3930131004366812,0.7692307692307693,356,225,109,72,29,0.580707205207871,0.625,0.4,0.4712182061579651,0.358974358974359,0.8143712574850299,350,207,93,58,46,0.563085023400936,0.625,0.4,114.0557939914163,109.3548387096774,113.17494600431964,112.4593716143012,17.042539682539683,17.111111111111107,JB DeRosa,1155
ATL,MIL,0022200149,2022-23,2022-11-07,117,98,home,False,0.4532019704433497,0.3427762039660056,0.7293577981651376,466,217,126,70,59,0.5595206626134461,1.0,1.0,0.4694117647058823,0.3444444444444444,0.8177083333333334,400,235,106,70,54,0.5607396627001113,0.667,0.6,110.40634291377604,101.88492063492065,113.2167152575316,110.82926829268294,15.24222222222222,14.419999999999998,Scott Wall,1198
